framework,namespace,pod,container,type,network_type,value
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5l26g,POD,transmit_packets,kubernetes,2690.5060661475773
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7xdtt,POD,received_bytes,kubernetes,120798.15290623198
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7xdtt,POD,received_packets,kubernetes,1185.4609443205998
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7xdtt,POD,transmit_bytes,kubernetes,146711.76492701995
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-7xdtt,POD,transmit_packets,kubernetes,1183.0823340431423
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9j5sw,POD,received_bytes,kubernetes,299773.09421331366
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9j5sw,POD,received_packets,kubernetes,3353.8314548247777
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9j5sw,POD,transmit_bytes,kubernetes,277540.2713040446
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-9j5sw,POD,transmit_packets,kubernetes,3335.4511284796367
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-l9wpn,POD,received_bytes,kubernetes,38413.32265571391
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-l9wpn,POD,received_packets,kubernetes,571.6147142461622
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-l9wpn,POD,transmit_bytes,kubernetes,42864.29983835714
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-l9wpn,POD,transmit_packets,kubernetes,577.7090379199293
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-mlnpr,POD,received_bytes,kubernetes,4007.615633534917
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-mlnpr,POD,received_packets,kubernetes,30.972302482641982
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-mlnpr,POD,transmit_bytes,kubernetes,35571.491029883146
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-mlnpr,POD,transmit_packets,kubernetes,29.522124863942114
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_bytes,kubernetes,44239.31320749384
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,received_packets,kubernetes,14.760228334023514
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_bytes,kubernetes,1226.6069456977673
ocm,kube-prometheus-stack,prometheus-kube-prometheus-stack-prometheus-0,POD,transmit_packets,kubernetes,12.802557223246223
ocm,kube-system,calico-kube-controllers-658d97c59c-jhtlv,POD,received_bytes,kubernetes,1447.8099911825411
ocm,kube-system,calico-kube-controllers-658d97c59c-jhtlv,POD,received_packets,kubernetes,0.9708837101057023
ocm,kube-system,calico-kube-controllers-658d97c59c-jhtlv,POD,transmit_bytes,kubernetes,80.60275064040538
ocm,kube-system,calico-kube-controllers-658d97c59c-jhtlv,POD,transmit_packets,kubernetes,0.9278029961367174
ocm,kube-system,calico-node-6bglp,POD,received_bytes,kubernetes,123417.38409490073
ocm,kube-system,calico-node-6bglp,POD,received_packets,kubernetes,1204.2809365890946
ocm,kube-system,calico-node-6bglp,POD,transmit_bytes,kubernetes,149284.2628680089
ocm,kube-system,calico-node-6bglp,POD,transmit_packets,kubernetes,1201.6722422462335
ocm,kube-system,calico-node-8s89v,POD,received_bytes,kubernetes,177315.53360006146
ocm,kube-system,calico-node-8s89v,POD,received_packets,kubernetes,2649.770884647042
ocm,kube-system,calico-node-8s89v,POD,transmit_bytes,kubernetes,191379.80118584333
ocm,kube-system,calico-node-8s89v,POD,transmit_packets,kubernetes,2672.422620459761
ocm,kube-system,calico-node-fszxf,POD,received_bytes,kubernetes,37447.87491614156
ocm,kube-system,calico-node-fszxf,POD,received_packets,kubernetes,556.8409538167746
ocm,kube-system,calico-node-fszxf,POD,transmit_bytes,kubernetes,41758.39133073404
ocm,kube-system,calico-node-fszxf,POD,transmit_packets,kubernetes,562.751709715516
ocm,kube-system,calico-node-n2292,POD,received_bytes,kubernetes,298370.83712187613
ocm,kube-system,calico-node-n2292,POD,received_packets,kubernetes,3338.7506068902185
ocm,kube-system,calico-node-n2292,POD,transmit_bytes,kubernetes,276048.3816905431
ocm,kube-system,calico-node-n2292,POD,transmit_packets,kubernetes,3320.7021453091406
ocm,kube-system,calico-node-sh9fs,POD,received_bytes,kubernetes,4020.1080202764438
ocm,kube-system,calico-node-sh9fs,POD,received_packets,kubernetes,31.484764173879274
ocm,kube-system,calico-node-sh9fs,POD,transmit_bytes,kubernetes,36572.260386817674
ocm,kube-system,calico-node-sh9fs,POD,transmit_packets,kubernetes,30.064502413833864
ocm,kube-system,calico-node-xwk8l,POD,received_bytes,kubernetes,77486.44936588727
ocm,kube-system,calico-node-xwk8l,POD,received_packets,kubernetes,1149.778794239067
ocm,kube-system,calico-node-xwk8l,POD,transmit_bytes,kubernetes,84635.61114380248
ocm,kube-system,calico-node-xwk8l,POD,transmit_packets,kubernetes,1160.126493933361
ocm,kube-system,coredns-76f75df574-cppbr,POD,received_bytes,kubernetes,98.64301004611904
ocm,kube-system,coredns-76f75df574-cppbr,POD,received_packets,kubernetes,1.0557180710413743
ocm,kube-system,coredns-76f75df574-cppbr,POD,transmit_bytes,kubernetes,98.26914677861178
ocm,kube-system,coredns-76f75df574-cppbr,POD,transmit_packets,kubernetes,1.0287792283822486
ocm,kube-system,coredns-76f75df574-qfcbg,POD,received_bytes,kubernetes,97.37472570439564
ocm,kube-system,coredns-76f75df574-qfcbg,POD,received_packets,kubernetes,1.0466386498837756
ocm,kube-system,coredns-76f75df574-qfcbg,POD,transmit_bytes,kubernetes,94.94996117285667
ocm,kube-system,coredns-76f75df574-qfcbg,POD,transmit_packets,kubernetes,0.9933129970450597
ocm,kube-system,etcd-kubernetes-1,POD,received_bytes,kubernetes,4004.217308405469
ocm,kube-system,etcd-kubernetes-1,POD,received_packets,kubernetes,30.947650144654943
ocm,kube-system,etcd-kubernetes-1,POD,transmit_bytes,kubernetes,35960.657810734316
ocm,kube-system,etcd-kubernetes-1,POD,transmit_packets,kubernetes,29.469598366844068
ocm,kube-system,kube-apiserver-kubernetes-1,POD,received_bytes,kubernetes,3959.3648470808007
ocm,kube-system,kube-apiserver-kubernetes-1,POD,received_packets,kubernetes,30.964908909586967
ocm,kube-system,kube-apiserver-kubernetes-1,POD,transmit_bytes,kubernetes,35614.98146134469
ocm,kube-system,kube-apiserver-kubernetes-1,POD,transmit_packets,kubernetes,29.53815912130135
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,received_bytes,kubernetes,3725.3234425846817
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,received_packets,kubernetes,29.512371934813633
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_bytes,kubernetes,35255.7402138784
ocm,kube-system,kube-controller-manager-kubernetes-1,POD,transmit_packets,kubernetes,28.235633413714776
ocm,kube-system,kube-multus-ds-9zcf8,POD,received_bytes,kubernetes,176488.5166448192
ocm,kube-system,kube-multus-ds-9zcf8,POD,received_packets,kubernetes,2636.597808917451
ocm,kube-system,kube-multus-ds-9zcf8,POD,transmit_bytes,kubernetes,190517.86392530552
ocm,kube-system,kube-multus-ds-9zcf8,POD,transmit_packets,kubernetes,2659.1254034656645
ocm,kube-system,kube-multus-ds-kn6rr,POD,received_bytes,kubernetes,36759.31282037825
ocm,kube-system,kube-multus-ds-kn6rr,POD,received_packets,kubernetes,546.5988734746251
ocm,kube-system,kube-multus-ds-kn6rr,POD,transmit_bytes,kubernetes,41126.16391056225
ocm,kube-system,kube-multus-ds-kn6rr,POD,transmit_packets,kubernetes,552.5744408321924
ocm,kube-system,kube-multus-ds-l266r,POD,received_bytes,kubernetes,117699.050441825
ocm,kube-system,kube-multus-ds-l266r,POD,received_packets,kubernetes,1132.4881295324192
ocm,kube-system,kube-multus-ds-l266r,POD,transmit_bytes,kubernetes,144236.5598350174
ocm,kube-system,kube-multus-ds-l266r,POD,transmit_packets,kubernetes,1130.1047132777942
ocm,kube-system,kube-multus-ds-thtw6,POD,received_bytes,kubernetes,3783.282694550698
ocm,kube-system,kube-multus-ds-thtw6,POD,received_packets,kubernetes,29.713393186606197
ocm,kube-system,kube-multus-ds-thtw6,POD,transmit_bytes,kubernetes,36895.915535495005
ocm,kube-system,kube-multus-ds-thtw6,POD,transmit_packets,kubernetes,28.496249690937713
ocm,kube-system,kube-multus-ds-xlb9r,POD,received_bytes,kubernetes,299472.4884373432
ocm,kube-system,kube-multus-ds-xlb9r,POD,received_packets,kubernetes,3370.700102776345
ocm,kube-system,kube-multus-ds-xlb9r,POD,transmit_bytes,kubernetes,277899.07656723366
ocm,kube-system,kube-multus-ds-xlb9r,POD,transmit_packets,kubernetes,3352.5658631078622
ocm,kube-system,kube-multus-ds-z29rg,POD,received_bytes,kubernetes,74868.1597753657
ocm,kube-system,kube-multus-ds-z29rg,POD,received_packets,kubernetes,1114.2108793365203
ocm,kube-system,kube-multus-ds-z29rg,POD,transmit_bytes,kubernetes,81819.29102676043
ocm,kube-system,kube-multus-ds-z29rg,POD,transmit_packets,kubernetes,1124.227561170345
ocm,kube-system,kube-proxy-79mh2,POD,received_bytes,kubernetes,3879.157535677204
ocm,kube-system,kube-proxy-79mh2,POD,received_packets,kubernetes,29.925155516219064
ocm,kube-system,kube-proxy-79mh2,POD,transmit_bytes,kubernetes,35339.66586657554
ocm,kube-system,kube-proxy-79mh2,POD,transmit_packets,kubernetes,28.505783761783434
ocm,kube-system,kube-proxy-8tk6n,POD,received_bytes,kubernetes,35643.81284486858
ocm,kube-system,kube-proxy-8tk6n,POD,received_packets,kubernetes,530.5370668697348
ocm,kube-system,kube-proxy-8tk6n,POD,transmit_bytes,kubernetes,39872.09246386993
ocm,kube-system,kube-proxy-8tk6n,POD,transmit_packets,kubernetes,536.2700758707579
ocm,kube-system,kube-proxy-9k8wd,POD,received_bytes,kubernetes,70278.2412811235
ocm,kube-system,kube-proxy-9k8wd,POD,received_packets,kubernetes,1044.354769669624
ocm,kube-system,kube-proxy-9k8wd,POD,transmit_bytes,kubernetes,76884.74543908799
ocm,kube-system,kube-proxy-9k8wd,POD,transmit_packets,kubernetes,1053.984187509829
ocm,kube-system,kube-proxy-bxpjd,POD,received_bytes,kubernetes,118867.79670791845
ocm,kube-system,kube-proxy-bxpjd,POD,received_packets,kubernetes,1152.0794062726852
ocm,kube-system,kube-proxy-bxpjd,POD,transmit_bytes,kubernetes,145168.48706211965
ocm,kube-system,kube-proxy-bxpjd,POD,transmit_packets,kubernetes,1149.7667371235536
ocm,kube-system,kube-proxy-dq5zr,POD,received_bytes,kubernetes,301660.46649441257
ocm,kube-system,kube-proxy-dq5zr,POD,received_packets,kubernetes,3355.807155341976
ocm,kube-system,kube-proxy-dq5zr,POD,transmit_bytes,kubernetes,278504.05002306105
ocm,kube-system,kube-proxy-dq5zr,POD,transmit_packets,kubernetes,3337.522466508512
ocm,kube-system,kube-proxy-mvv25,POD,received_bytes,kubernetes,176377.96210266033
ocm,kube-system,kube-proxy-mvv25,POD,received_packets,kubernetes,2628.611446374062
ocm,kube-system,kube-proxy-mvv25,POD,transmit_bytes,kubernetes,190375.53012559866
ocm,kube-system,kube-proxy-mvv25,POD,transmit_packets,kubernetes,2650.8644554496227
ocm,kube-system,kube-scheduler-kubernetes-1,POD,received_bytes,kubernetes,3891.166548502703
ocm,kube-system,kube-scheduler-kubernetes-1,POD,received_packets,kubernetes,30.828462270987387
ocm,kube-system,kube-scheduler-kubernetes-1,POD,transmit_bytes,kubernetes,36581.5480698272
ocm,kube-system,kube-scheduler-kubernetes-1,POD,transmit_packets,kubernetes,29.539073112884676
ocm,kube-system,metrics-server-69fb86cf66-s7492,POD,received_bytes,kubernetes,178265.94308950854
ocm,kube-system,metrics-server-69fb86cf66-s7492,POD,received_packets,kubernetes,2655.2813034774813
ocm,kube-system,metrics-server-69fb86cf66-s7492,POD,transmit_bytes,kubernetes,192482.15446129674
ocm,kube-system,metrics-server-69fb86cf66-s7492,POD,transmit_packets,kubernetes,2678.2602026330082
ocm,open-cluster-management,klusterlet-84c5d6fd77-69w75,POD,received_bytes,kubernetes,1147.861644334017
ocm,open-cluster-management,klusterlet-84c5d6fd77-69w75,POD,received_packets,kubernetes,5.734250943342455
ocm,open-cluster-management,klusterlet-84c5d6fd77-69w75,POD,transmit_bytes,kubernetes,856.4090202791712
ocm,open-cluster-management,klusterlet-84c5d6fd77-69w75,POD,transmit_packets,kubernetes,3.298963811127177
ocm,open-cluster-management-agent,klusterlet-registration-agent-d4cdf65cc-646fn,POD,received_bytes,kubernetes,621.9321939170859
ocm,open-cluster-management-agent,klusterlet-registration-agent-d4cdf65cc-646fn,POD,received_packets,kubernetes,5.310476267839928
ocm,open-cluster-management-agent,klusterlet-registration-agent-d4cdf65cc-646fn,POD,transmit_bytes,kubernetes,615.8918517443766
ocm,open-cluster-management-agent,klusterlet-registration-agent-d4cdf65cc-646fn,POD,transmit_packets,kubernetes,1.9934246443300845
ocm,open-cluster-management-agent,klusterlet-work-agent-658d45bf67-5ftw9,POD,received_bytes,kubernetes,2805.628467440356
ocm,open-cluster-management-agent,klusterlet-work-agent-658d45bf67-5ftw9,POD,received_packets,kubernetes,6.709934574468478
ocm,open-cluster-management-agent,klusterlet-work-agent-658d45bf67-5ftw9,POD,transmit_bytes,kubernetes,881.7074135214247
ocm,open-cluster-management-agent,klusterlet-work-agent-658d45bf67-5ftw9,POD,transmit_packets,kubernetes,3.524185443357401
